Audi A3 35 TDi Sport Limited Sportback S-tr. ;20.000;2019;Østjylland;24,4 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;43.000;2018;Østjylland;12,0 km/l
Audi A4 40 TFSi Sport Prestige Avant S-tr ;39.000;2019;Nordjylland;18,6 km/l
Audi A5 40 TDi Prestige+ Sportback S-tr. ;10.000;2020;Østjylland;26,2 km/l
Audi A5 2,0 TFSi 252 Sport Sportback quattro S-tr. ;64.000;2018;Nordsjælland;15,4 km/l
Audi RS6 4,0 TFSi performance Avant quattro ;88.000;2016;København;10,4 km/l
Audi A4 2,0 TFSi 190 Sport Avant ;58.000;2018;Nordsjælland;17,5 km/l
Audi Q5 2,0 TFSi 252 S-line quattro S-tr. ;54.000;2017;Syd- og Sønderjylland;14,5 km/l
Audi A3 1,6 TDi 116 Sport Sportback ;42.000;2018;Nordsjælland;24,4 km/l
Audi A6 3,0 TDi 272 S-line Avant quattro S-tr. ;73.000;2016;Syd- og Sønderjylland;18,9 km/l
Audi A4 2,0 TDi 150 Sport Avant S-tr. ;182.000;2016;Syd- og Sønderjylland;23,8 km/l
Audi e-tron 50 Advanced Prestige quattro ;13.000;2020;København;-
Audi Q3 45 TFSi e Attitude+ Sportback S-tr. ;6.000;2021;Østjylland;35,8 km/l
Audi A4 2,0 TDi 190 S-line Avant S-tr. ;123.000;2016;Syd- og Sønderjylland;23,3 km/l
Audi A5 2,0 TFSi 225 Sportback quattro S-tr. ;90.000;2014;København;14,9 km/l
Audi A6 3,0 TDi 313 S-line Avant quattro Tiptr. ;176.404;2013;Syd- og Sønderjylland;15,6 km/l
Audi Q2 35 TFSi S-line S-tr. ;6.000;2021;Østjylland;18,9 km/l
Audi A4 40 TFSi Advanced S-tr. ;12.000;2020;Nordjylland;18,9 km/l
Audi A3 1,4 TFSi 150 Ambition S-tr. ;86.000;2016;Vestjylland;21,3 km/l
Audi Q3 45 TFSi e Attitude+ Sportback S-tr. ;6.000;2021;Østjylland;34,8 km/l
Audi A1 30 TFSi Advanced Sportback S-tr. ;4.000;2021;København;20,2 km/l
Audi A3 1,4 TFSi 116 Sport Cabriolet ;60.000;2017;Syd- og Sønderjylland;18,9 km/l
Audi A3 1,4 TFSi 116 Sport Cabriolet ;60.000;2017;Syd- og Sønderjylland;18,9 km/l
Audi TTS 2,0 TFSi Coupé quattro S-tr. ;32.000;2015;København;14,9 km/l
Audi A1 1,4 TFSi 122 Ambition S-tr. ;51.000;2010;Syd- og Vestsjælland;19,2 km/l
Audi Q5 2,0 TDi 190 Sport quattro S-tr. ;115.000;2018;Syd- og Sønderjylland;20,0 km/l
Audi A5 3,0 TDi 204 Coupé Multitr. ;92.000;2012;Fyn;20,4 km/l
Audi e-tron 55 Advanced Prestige quattro ;12.000;2020;Syd- og Sønderjylland;-
Audi A3 40 TFSi e Prestige Sportback S-tr. ;6.000;2021;København;46,9 km/l
Audi S6 3,0 TDi Avant quattro Tiptr. ;37.000;2020;Østjylland;16,9 km/l
Audi e-tron 50 Advanced Prestige quattro ;6.000;2020;Østjylland;-
Audi Q2 35 TFSi Prestige S-tr. ;8.000;2021;København;19,8 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;128.000;2015;Lolland-Falster;15,1 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;128.000;2015;Lolland-Falster;15,1 km/l
Audi e-tron 55 Advanced quattro ;15.000;2020;Syd- og Sønderjylland;-
Audi S3 2,0 TFSi Cabriolet quattro S-tr. ;33.000;2018;København;14,9 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;112.000;2015;Østjylland;22,7 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;112.000;2015;Østjylland;22,7 km/l
Audi A3 1,6 TDi Ambition Sportback ;158.000;2013;Syd- og Sønderjylland;23,8 km/l
Audi A3 2,0 TDi 150 Ambition Cabriolet S-tr. ;96.000;2015;Østjylland;21,3 km/l
Audi A5 40 TFSi S-line+ Sportback S-tr. ;13.000;2020;Syd- og Sønderjylland;19,0 km/l
Audi A4 3,0 TDi 272 S-line Avant quattro Tiptr. ;130.000;2016;Fyn;18,9 km/l
Audi A4 3,0 TDi 272 S-line Avant quattro Tiptr. ;130.000;2016;Fyn;18,9 km/l
Audi A3 35 TDi Prestige Sportback S-tr. ;6.000;2021;Nordjylland;28,9 km/l
Audi A6 3,0 TDi 245 quattro S-tr. ;219.000;2012;Vestjylland;16,9 km/l
Audi A4 1,4 TFSi 150 Sport S-tr. ;170.000;2016;Syd- og Vestsjælland;19,6 km/l
Audi A4 1,4 TFSi 150 Sport S-tr. ;170.000;2016;Syd- og Vestsjælland;19,6 km/l
Audi Q2 1,4 TFSi 150 S-tr. ;60.000;2017;Nordjylland;19,2 km/l
Audi A1 1,0 TFSi 81 Sport Sportback ;41.000;2017;Syd- og Sønderjylland;23,8 km/l
Audi A4 2,0 TDi 190 Avant S-tr. ;55.000;2017;Syd- og Sønderjylland;23,8 km/l
Audi A4 35 TDi Prestige Avant S-tr. ;6.000;2021;Nordjylland;28,2 km/l
Audi R8 5,2 FSi Plus Coupé quattro S-tr. ;72.000;2015;Nordjylland;7,7 km/l
Audi A4 40 TFSi Advanced+ Avant S-tr. ;21.000;2020;Fyn;19,0 km/l
Audi A6 3,0 TDi 326 Avant quattro Tiptr. ;57.000;2018;København;15,6 km/l
Audi A3 35 TDi Prestige Sportback S-tr. ;8.000;2021;Nordjylland;28,9 km/l
Audi A4 40 TDi Prestige+ Avant S-tr. ;15.000;2021;Nordjylland;25,0 km/l
Audi Q3 35 TFSi Advanced S-tr. ;8.000;2019;Fyn;19,0 km/l
Audi A3 35 TFSi Sport Limited+ Sportback S-tr. ;8.000;2020;København;21,1 km/l
Audi A3 35 TDi S-line Sportback S-tr. ;59.000;2019;Syd- og Sønderjylland;24,4 km/l
Audi A3 2,0 TDi 140 Sportback ;213.000;2008;Lolland-Falster;19,6 km/l
Audi A4 40 TDi Prestige+ Avant S-tr. ;7.000;2021;Fyn;25,0 km/l
Audi A5 3,0 TDi 286 S-line Sportback quattro Tiptr. ;114.000;2018;Nordjylland;17,9 km/l
Audi A5 3,0 TDi 286 S-line Sportback quattro Tiptr. ;114.000;2018;Nordjylland;17,9 km/l
Audi A5 2,0 TFSi 190 Sport Sportback S-tr. ;32.000;2018;Syd- og Vestsjælland;17,9 km/l
Audi A5 2,0 TDi 190 S-line Coupé quattro S-tr. ;78.000;2016;Nordjylland;18,1 km/l
Audi A5 2,0 TDi 190 S-line Coupé quattro S-tr. ;78.000;2016;Nordjylland;18,1 km/l
Audi A6 1,8 TFSi 190 Ultra S-tr. ;46.000;2018;Vestjylland;17,5 km/l
Audi A4 2,0 TDi 150 Sport S-tr. ;149.000;2017;Vestjylland;24,4 km/l
Audi A6 40 TDi Sport Prestige Avant S-tr. ;6.000;2021;Østjylland;21,7 km/l
Audi Q3 45 TFSi e Attitude+ S-tr. ;6.000;2021;Østjylland;36,0 km/l
Audi A4 1,8 TFSi 170 Avant ;172.000;2012;Østjylland;16,4 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;75.000;2018;Syd- og Sønderjylland;16,7 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;75.000;2018;Syd- og Sønderjylland;16,7 km/l
Audi RS4 4,2 quattro ;177.000;2006;Syd- og Sønderjylland;7,4 km/l
Audi A3 1,4 e-tron S-line Sportback S-tr. ;77.000;2017;Syd- og Vestsjælland;33,8 km/l
Audi A8 3,0 TDi 258 quattro Tiptr. ;65.000;2015;Østjylland;16,9 km/l
Audi A3 40 TFSi e Sportback S-tr. ;8.000;2021;Syd- og Sønderjylland;38,8 km/l
Audi A3 40 TFSi e Sportback S-tr. ;3.000;2021;Syd- og Sønderjylland;38,8 km/l
Audi Q3 2,0 TDi 140 ;171.000;2013;Syd- og Vestsjælland;19,2 km/l
Audi A3 1,4 TFSi 125 Ambiente Cabriolet ;60.000;2015;Fyn;18,9 km/l
Audi RS4 4,2 FSi Avant quattro S-tr. ;85.000;2013;Syd- og Vestsjælland;9,3 km/l
Audi S5 3,0 TFSi Sportback quattro Tiptr. ;37.000;2018;Syd- og Sønderjylland;13,7 km/l
Audi RS5 2,9 TFSi Coupé quattro Tiptr. ;76.000;2017;Syd- og Sønderjylland;11,5 km/l
Audi RS5 2,9 TFSi Coupé quattro Tiptr. ;76.000;2017;Syd- og Sønderjylland;11,5 km/l
Audi A4 2,0 TDi 150 S-line Avant Multitr. ;122.000;2014;København;20,4 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;69.000;2016;Nordjylland;16,9 km/l
Audi Q3 35 TFSi Prestige Sportback S-tr. ;9.000;2020;Fyn;18,6 km/l
Audi A6 2,0 TDi 177 Multitr. ;110.000;2012;København;20,0 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;9.000;2021;Syd- og Sønderjylland;38,8 km/l
Audi TT RS 2,5 TFSi Coupé quattro S-tr. ;22.000;2018;København;12,2 km/l
Audi RS6 4,0 TFSi Avant quattro Tiptr. ;0;2021;København;9,6 km/l
Audi RS6 4,0 TFSi Avant quattro Tiptr. ;0;2021;København;9,6 km/l
Audi Q8 50 TDi quattro Tiptr. ;6.000;2021;Østjylland;14,9 km/l
Audi SQ5 3,0 TDi 340 quattro Tiptr. ;121.000;2016;Østjylland;14,9 km/l
Audi A3 30 TDi Sport Limited Sportback S-tr. ;26.000;2019;Østjylland;27,5 km/l
Audi e-tron 50 Advanced Prestige quattro ;16.000;2020;Nordjylland;-
Audi A5 40 TDi Advanced+ Sportback S-tr. ;7.000;2020;Nordjylland;26,2 km/l
Audi A7 3,0 TDi 272 Sportback quattro S-tr. ;85.000;2018;Syd- og Sønderjylland;19,2 km/l
Audi A3 35 TDi Prestige S-tr. ;6.000;2021;Østjylland;29,7 km/l
Audi Q2 1,6 TDi 116 Sport S-tr. ;105.000;2017;København;24,4 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;39.000;2017;Fyn;35,1 km/l
Audi A5 3,0 TDi 286 S-line Sportback quattro Tiptr. ;51.000;2018;Østjylland;17,9 km/l
Audi A6 40 TDi Sport S-tr. ;7.000;2020;Syd- og Vestsjælland;25,6 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;57.000;2017;Syd- og Sønderjylland;12,0 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;48.000;2018;Østjylland;12,0 km/l
Audi A4 2,0 TDi 150 Sport S-tr. ;170.000;2017;Syd- og Vestsjælland;24,4 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;100.000;2016;København;15,6 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,4 km/l
Audi Q3 35 TFSi Advanced S-tr. ;9.000;2020;Syd- og Vestsjælland;18,6 km/l
Audi A3 1,4 TFSi 140 Ambition Sportback ;115.000;2014;Fyn;20,8 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,4 km/l
Audi Q7 55 TFSi e S-line quattro Tiptr. ;6.000;2021;Østjylland;21,2 km/l
Audi Q2 35 TFSi Sport Prestige Select S-tr. ;8.000;2020;Nordjylland;21,2 km/l
Audi A3 1,6 Attraction Sportback ;48.000;2011;København;14,5 km/l
Audi A4 40 TFSi Advanced Prestige Tour+ Avant S-tr. ;22.000;2020;Fyn;19,0 km/l
Audi A4 3,0 TDi 272 Sport Avant quattro Tiptr. ;122.000;2016;København;19,6 km/l
Audi A4 2,0 TDi 190 Avant quattro S-tr. ;67.000;2016;Østjylland;22,2 km/l
Audi A3 35 TDi Prestige Sportback S-tr. ;15.000;2021;Nordjylland;28,9 km/l
Audi A1 30 TFSi Advanced Sportback S-tr. ;6.000;2021;Østjylland;22,9 km/l
Audi A4 2,0 TFSi 190 Avant S-tr. ;138.000;2017;Syd- og Sønderjylland;20,0 km/l
Audi A4 allroad 2,0 TDi 177 quattro S-tr. ;173.000;2013;Vestjylland;16,7 km/l
Audi A5 2,0 TDi 190 Sport Sportback S-tr. ;101.000;2017;Syd- og Sønderjylland;23,3 km/l
Audi RS Q8 4,0 TFSi quattro Tiptr. ;5.000;2021;København;9,1 km/l
Audi A5 2,0 TDi 190 S-line Sportback Multitr. ;168.000;2015;Syd- og Vestsjælland;22,2 km/l
Audi A7 50 TFSi e S-line Edition Sportback quattro S-tr. ;6.000;2021;Østjylland;30,0 km/l
Audi Q2 35 TFSi Prestige S-tr. ;6.000;2021;Østjylland;19,8 km/l
Audi A3 1,4 e-tron Ambiente Sportback S-tr. ;91.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi A3 1,4 e-tron Ambiente Sportback S-tr. ;91.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi A6 3,0 TDi 218 S-line Avant quattro S-tr. ;44.000;2017;Syd- og Sønderjylland;19,2 km/l
Audi A3 45 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,5 km/l
Audi A4 2,0 TDi 190 Sport Avant quattro S-tr. ;88.000;2017;Syd- og Sønderjylland;22,2 km/l
Audi A3 1,6 TDi 110 Ultra Attraction ;113.000;2016;Syd- og Sønderjylland;28,6 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;14.000;2018;København;11,9 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;84.000;2015;Østjylland;17,5 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. ;84.000;2015;Østjylland;17,5 km/l
Audi A3 1,4 e-tron Attraction Sportback S-tr. ;94.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi RS3 2,5 TFSi Sportback quattro S-tr. ;48.000;2018;Østjylland;12,0 km/l
Audi A4 2,0 TDi 150 Sport S-tr. ;170.000;2017;Syd- og Vestsjælland;24,4 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;100.000;2016;København;15,6 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,4 km/l
Audi Q3 35 TFSi Advanced S-tr. ;9.000;2020;Syd- og Vestsjælland;18,6 km/l
Audi A3 1,4 TFSi 140 Ambition Sportback ;115.000;2014;Fyn;20,8 km/l
Audi A3 40 TFSi e S-line Sportback S-tr. ;6.000;2021;Østjylland;42,4 km/l
Audi Q7 55 TFSi e S-line quattro Tiptr. ;6.000;2021;Østjylland;21,2 km/l
Audi Q2 35 TFSi Sport Prestige Select S-tr. ;8.000;2020;Nordjylland;21,2 km/l
Audi A3 1,6 Attraction Sportback ;48.000;2011;København;14,5 km/l
Audi A4 40 TFSi Advanced Prestige Tour+ Avant S-tr. ;22.000;2020;Fyn;19,0 km/l
Audi A4 3,0 TDi 272 Sport Avant quattro Tiptr. ;122.000;2016;København;19,6 km/l
Audi Q3 1,4 TFSi 150 Ultra S-tr. ;55.000;2017;Syd- og Sønderjylland;17,2 km/l
Audi S4 3,0 TFSi Avant quattro Tiptr. ;122.000;2017;Syd- og Sønderjylland;13,2 km/l
Audi Q3 45 TFSi e Attitude+ Sportback S-tr. ;6.000;2021;Østjylland;35,8 km/l
Audi A3 1,4 TFSi Attraction Sportback ;168.000;2008;Østjylland;15,9 km/l
Audi A1 1,4 TFSi 125 Sport Sportback S-tr. ;48.000;2017;Syd- og Sønderjylland;20,4 km/l
Audi A4 2,0 TDi 190 Sport Avant S-tr. ;69.000;2017;Østjylland;23,3 km/l
Audi Q3 45 TFSi e S-line+ Sportback S-tr. ;6.000;2021;Østjylland;34,7 km/l
Audi A3 1,4 e-tron Ambition Sportback S-tr. ;118.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi A3 1,4 e-tron Ambition Sportback S-tr. ;118.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi A6 50 TDi Sport quattro Tiptr. ;36.000;2019;København;19,6 km/l
Audi SQ5 3,0 TDi 313 quattro Tiptr. ;165.000;2013;Nordjylland;14,7 km/l
Audi A7 3,0 TDi 218 Sportback quattro S-tr. ;76.000;2016;Østjylland;20,0 km/l
Audi A1 30 TFSi Sportback ;4.000;2020;Fyn;22,9 km/l
Audi e-tron 55 S-line Sportback quattro ;7.000;2020;København;-
Audi A3 35 TFSi Sport Sportback S-tr. ;34.000;2019;Østjylland;21,6 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;6.000;2021;Østjylland;22,9 km/l
Audi A6 3,0 TDi 272 S-line Avant quattro S-tr. ;128.000;2016;Nordsjælland;18,5 km/l
Audi S4 3,0 TFSi Avant quattro Tiptr. ;34.000;2017;Østjylland;13,3 km/l
Audi A4 35 TFSi Advanced+ Avant S-tr. ;4.000;2020;Fyn;19,7 km/l
Audi SQ5 3,0 TDi 340 Plus quattro Tiptr. ;85.000;2016;Østjylland;15,2 km/l
Audi SQ5 3,0 TDi 340 Plus quattro Tiptr. ;85.000;2016;Østjylland;15,2 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;93.000;2016;Østjylland;16,1 km/l
Audi A3 35 TFSi Prestige S-tr. ;6.000;2021;Østjylland;22,9 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;42.000;2017;Syd- og Sønderjylland;15,6 km/l
Audi A4 2,0 TFSi 190 Sport Avant S-tr. ;50.000;2018;Fyn;17,9 km/l
Audi Q5 2,0 TDi 190 S-line quattro S-tr. ;64.000;2017;Nordjylland;21,3 km/l
Audi A6 3,0 TDi 326 Competition Avant quattro Tiptr. ;79.000;2017;Nordjylland;15,6 km/l
Audi A5 2,0 TFSi 225 Cabriolet quattro S-tr. ;92.000;2014;Syd- og Sønderjylland;14,5 km/l
Audi A4 1,8 T 163 S-line Avant ;152.000;2007;Nordjylland;12,0 km/l
Audi Q3 45 TFSi e S-line+ S-tr. ;6.000;2021;Østjylland;34,5 km/l
Audi Q3 2,0 TDi 150 quattro S-tr. ;79.000;2016;Syd- og Sønderjylland;20,0 km/l
Audi Q3 45 TFSi e Attitude+ Sportback S-tr. ;6.000;2021;Østjylland;35,8 km/l
Audi Q2 30 TFSi Prestige ;6.000;2020;Nordjylland;20,8 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;11.000;2021;København;22,9 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;22.000;2018;Syd- og Vestsjælland;35,1 km/l
Audi A6 2,0 TDi 190 Ultra S-line Avant S-tr. ;178.000;2018;Syd- og Sønderjylland;22,7 km/l
Audi A3 40 TFSi Sport Limited S-tr. ;26.000;2019;Østjylland;18,0 km/l
Audi Q5 3,0 TDi 258 quattro S-tr. ;187.000;2017;Vestjylland;16,9 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;54.000;2018;Syd- og Vestsjælland;35,1 km/l
Audi A4 1,8 TFSi 170 Avant ;115.000;2015;Fyn;16,4 km/l
Audi e-tron 55 Advanced quattro ;20.000;2019;København;-
Audi A6 2,0 TDi 190 Ultra S-line Avant S-tr. ;109.000;2018;Nordjylland;22,7 km/l
Audi A3 1,4 TFSi 150 Sport Sportback S-tr. ;137.000;2017;Østjylland;20,4 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;7.000;2021;København;22,9 km/l
Audi A4 3,0 TDi 218 Sport Avant quattro S-tr ;108.000;2016;Syd- og Sønderjylland;21,3 km/l
Audi Q2 35 TFSi Prestige S-tr. ;9.000;2021;Syd- og Sønderjylland;21,6 km/l
Audi A5 2,0 TFSi 211 Sportback quattro S-tr ;148.000;2013;København;14,3 km/l
Audi A6 3,0 TDi 320 quattro Tiptr. ;93.000;2014;Nordjylland;16,1 km/l
Audi A5 2,0 TDi 190 S-line Sportback quattro S-tr. ;34.000;2016;Nordsjælland;17,9 km/l
Audi Q3 35 TFSi S-tr. ;50.000;2019;Nordjylland;19,3 km/l
Audi A4 3,0 TDi 272 Sport Avant quattro Tiptr. ;59.000;2015;København;19,6 km/l
Audi Q2 35 TFSi Prestige S-tr. ;6.000;2021;København;19,8 km/l
Audi Q7 3,0 TDi 272 S-line quattro Tiptr. 7prs ;67.000;2017;Syd- og Sønderjylland;16,1 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;63.000;2018;København;12,0 km/l
Audi e-tron 50 S-line quattro ;8.000;2021;København;-
Audi A1 1,0 TFSi 95 Ultra Sportback ;41.000;2016;Nordjylland;23,2 km/l
Audi RS Q8 4,0 TFSi quattro Tiptr. ;20.000;2020;Østjylland;9,1 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;117.000;2016;Syd- og Sønderjylland;22,7 km/l
Audi A6 2,0 TDi 190 Ultra Avant S-tr. ;117.000;2016;Syd- og Sønderjylland;22,7 km/l
Audi S4 3,0 TFSi quattro Tiptr. ;55.000;2018;Østjylland;13,7 km/l
Audi A4 40 TFSi S-line+ S-tr. ;8.000;2020;København;18,6 km/l
Audi A4 40 TFSi Advanced+ Avant S-tr. ;7.000;2020;Fyn;18,6 km/l
Audi A5 2,0 TDi 150 Sportback Multitr. ;132.000;2016;Fyn;21,7 km/l
Audi A5 3,0 TDi 245 Cabriolet quattro S-tr ;69.000;2015;Syd- og Vestsjælland;16,9 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;65.000;2016;Østjylland;58,8 km/l
Audi A6 40 TDi Sport Avant S-tr. ;51.000;2019;København;23,4 km/l
Audi e-tron 55 S-line Sportback quattro ;6.000;2020;Østjylland;-
Audi A6 3,0 TDi 320 S-line Avant quattro Tiptr. ;86.000;2016;Syd- og Sønderjylland;16,1 km/l
Audi A6 2,7 TDi 190 Avant quattro Tiptr. ;288.000;2009;Syd- og Sønderjylland;14,0 km/l
Audi A3 1,0 TFSi 116 Sportback ;105.000;2016;Syd- og Sønderjylland;22,2 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;45.000;2017;København;12,0 km/l
Audi e-tron 55 Advanced quattro ;9.000;2020;Østjylland;-
Audi e-tron 55 Advanced quattro ;9.000;2020;Østjylland;-
Audi A8 50 TDi quattro Tiptr. ;61.000;2018;Fyn;17,2 km/l
Audi A8 50 TDi quattro Tiptr. ;61.000;2018;Fyn;17,2 km/l
Audi A7 3,0 TDi 320 Sportback quattro Tiptr. ;63.000;2015;Syd- og Vestsjælland;16,4 km/l
Audi SQ5 3,0 TFSi quattro Tiptr. ;62.000;2018;København;12,0 km/l
Audi A6 40 TDi Sport Avant S-tr. ;61.000;2019;Syd- og Sønderjylland;23,4 km/l
Audi A3 1,4 e-tron Sport Sportback S-tr. ;61.000;2017;Nordjylland;33,8 km/l
Audi S5 3,0 TFSi Sportback quattro Tiptr. ;34.000;2017;Syd- og Sønderjylland;13,3 km/l
Audi A6 3,0 TDi 218 S-line Avant S-tr. ;65.000;2018;Syd- og Vestsjælland;21,7 km/l
Audi A6 3,0 TDi 313 S-line Avant quattro Tiptr. ;174.000;2013;Vestjylland;15,6 km/l
Audi Q3 1,4 TFSi 150 Sport S-tr. ;79.000;2018;Østjylland;17,2 km/l
Audi A3 1,4 e-tron Sportback S-tr. ;52.000;2017;Fyn;35,1 km/l
Audi A6 2,0 TDi 190 Ultra S-line Avant S-tr. ;25.000;2018;Nordjylland;22,7 km/l
Audi A6 2,0 TDi 190 Ultra S-line Avant S-tr. ;25.000;2018;Nordjylland;22,7 km/l
Audi A6 3,0 TDi 245 S-line Avant quattro Tiptr. ;129.000;2014;Østjylland;16,9 km/l
Audi SQ7 4,0 TDi quattro Tiptr. 7prs ;79.000;2017;Syd- og Sønderjylland;13,2 km/l
Audi SQ7 4,0 TDi quattro Tiptr. 7prs ;79.000;2017;Syd- og Sønderjylland;13,2 km/l
Audi A3 2,0 TDi 150 Ambition ;102.000;2014;Nordjylland;24,4 km/l
Audi RS6 4,0 TFSi Avant quattro Tiptr. ;6.000;2021;Østjylland;9,7 km/l
Audi e-tron 50 S-line Sportback quattro ;6.000;2020;København;-
Audi A4 2,0 TDi 150 S-line Avant ;120.000;2015;Fyn;20,4 km/l
Audi A5 1,8 TFSi 170 Sportback Multitr. ;132.000;2015;Østjylland;16,9 km/l
Audi A5 3,0 TDi 245 Cabriolet quattro S-tr ;69.000;2015;Syd- og Vestsjælland;16,9 km/l
Audi A7 3,0 TDi 326 Sportback quattro Tiptr. ;61.000;2017;Østjylland;15,9 km/l
Audi Q3 35 TFSi Advanced S-tr. ;7.000;2020;Fyn;18,6 km/l
Audi A6 50 TDi Sport quattro Tiptr. ;17.000;2018;Østjylland;17,9 km/l
Audi S4 3,0 TFSi Avant quattro Tiptr. ;59.000;2017;Østjylland;13,2 km/l
Audi S5 3,0 TFSi Cabriolet quattro S-tr. ;48.000;2016;Syd- og Sønderjylland;12,7 km/l
Audi A3 1,4 e-tron Ambition Sportback S-tr. ;112.000;2015;Syd- og Vestsjælland;32,7 km/l
Audi SQ7 4,0 TDi quattro Tiptr. 7prs ;57.000;2018;Østjylland;13,9 km/l
Audi A3 35 TFSi Prestige S-tr. ;9.000;2021;Nordjylland;22,9 km/l
Audi A3 35 TFSi Prestige Sportback S-tr. ;6.000;2021;Nordjylland;22,9 km/l
Audi Q5 3,0 TDi 286 Sport quattro Tiptr. ;46.000;2018;Nordjylland;17,5 km/l
Audi e-tron 50 Prestige quattro ;21.000;2021;Syd- og Sønderjylland;-
Audi TT 2,0 TFSi Competition Coupé S-tr. ;35.000;2017;Nordjylland;15,9 km/l
Audi TT 2,0 TFSi Competition Coupé S-tr. ;35.000;2017;Nordjylland;15,9 km/l
Audi A4 2,0 TDi 190 S-line Avant S-tr. ;107.000;2017;Nordjylland;23,3 km/l
Audi A4 2,0 TDi 190 S-line Avant S-tr. ;107.000;2017;Nordjylland;23,3 km/l
Audi A4 40 TFSi S-line+ Avant S-tr. ;6.000;2021;København;18,6 km/l
Audi Q7 3,0 TDi 245 quattro Tiptr. CD ;84.000;2014;Nordjylland;13,5 km/l
Audi A4 40 TFSi S-line+ Avant S-tr. ;6.000;2021;København;18,6 km/l
Audi A5 40 TFSi S-line+ Sportback S-tr. ;6.000;2021;København;18,1 km/l
Audi A5 40 TFSi S-line+ Sportback S-tr. ;8.000;2021;København;18,1 km/l
Audi TT 2,0 TFSi 230 S-line Coupé quattro S-tr. ;109.000;2014;Nordjylland;15,4 km/l
Audi TT 2,0 TFSi 230 S-line Coupé quattro S-tr. ;109.000;2014;Nordjylland;15,4 km/l
Audi A6 3,0 TDi 218 S-line Avant quattro S-tr. ;211.000;2015;Nordjylland;18,9 km/l
Audi A6 3,0 TDi 218 S-line Avant quattro S-tr. ;211.000;2015;Nordjylland;18,9 km/l
Lamborghini Huracan 5,2 Spyder LP 610-4 ;20.000;2016;København;8,1 km/l
Audi A6 3,0 TDi 272 Avant quattro S-tr. ;135.000;2015;Syd- og Vestsjælland;18,9 km/l
Audi A4 2,0 TFSi Cabriolet Multitr. ;65.000;2007;København;11,9 km/l
Audi A3 35 TFSi Sport Limited+ Sportback S-tr. ;19.000;2020;Nordjylland;21,2 km/l
Audi Q7 3,0 TDi e-tron quattro Tiptr. ;76.000;2015;Østjylland;25,3 km/l
Audi A6 50 TFSi e Sport quattro S-tr. ;15.000;2020;Nordjylland;29,5 km/l
Audi A4 2,0 TDi 150 ;122.000;2015;Syd- og Sønderjylland;22,2 km/l
Audi A4 1,8 T 163 Cabriolet ;79.000;2007;København;11,8 km/l
Audi A7 3,0 TDi 326 Sportback quattro Tiptr. ;61.000;2017;Østjylland;15,9 km/l
Audi Q3 35 TFSi Advanced S-tr. ;7.000;2020;Fyn;18,6 km/l
Audi A6 50 TDi Sport quattro Tiptr. ;17.000;2018;Østjylland;17,9 km/l
Audi S4 3,0 TFSi Avant quattro Tiptr. ;59.000;2017;Østjylland;13,2 km/l
Audi S5 3,0 TFSi Cabriolet quattro S-tr. ;48.000;2016;Syd- og Sønderjylland;12,7 km/l
