Audi A1;95000;90.000;Dronninglund;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-ambition-86hk-3d/1689239
Audi A1;199900;90.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sportback/1621021
Audi A1;144900;89.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1769113
Audi A1;74800;185.000;Odense;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-ambition/1769200
Audi A1;95000;112.000;Gistrup;2012;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-ambition-86hk-3d/1772377
Audi A1;149500;70.000;København;2017;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-sport-sportback/1772164
Audi A1;169000;41.000;Brønderslev;2016;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1751617
Audi A1;289900;4.000;Søborg;2021;https://www.biltorvet.dk/bil/audi/a1/30-tfsi-advanced-sportback-s-tr/1737990
Audi A1;295900;4.000;Søborg;2021;https://www.biltorvet.dk/bil/audi/a1/30-tfsi-advanced-sportback-s-tr/1738016
Audi A1;169990;70.000;Faaborg;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-140-attraction-s-tr/1744327
Audi A1;137000;87.752;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-116-sportback/1771031
Audi A1;1234;50.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a1/sportback-1-5-tfsi-s-line-s-tronic-150hk-5d-7g-aut/1733357
Audi A1;100000;172.500;Risskov;2013;https://www.biltorvet.dk/bil/audi/a1/sportback-1-4-tfsi-ambition-122hk-5d-6g/1773416
Audi A1;239321;16.000;Farsø;2017;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback-s-tr/1766517
Audi A1;104900;111.000;Silkeborg;2012;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-105-ambition-sportback/1771762
Audi A1;179900;22.000;Næstved;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1766769
Audi A1;194900;20.000;Varde;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1734799
Audi A1;89900;167.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-90-ambition-sportback/1708808
Audi A1;189800;31.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a1/sportback-1-4-tfsi-125hk-5d/1622817
Audi A1;109900;99.000;Haderslev;2014;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-90-ambition-sportback/1727060
Audi A1;109900;120.000;Taastrup;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-s-tr/1685656
Audi A1;169800;82.000;Ballerup;2017;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-116-sport-sportback/1681711
Audi A1;107000;155.000;Aalborg;2013;https://www.biltorvet.dk/bil/audi/a1/sportback-1-6-tdi-ambition-90hk-5d/1721792
Audi A1;139700;126.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1763540
Audi A1;99900;128.000;Aalborg;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition/1709744
Audi A1;99800;87.000;Næstved;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-attraction/1718970
Audi A1;99900;166.000;Herning;2014;https://www.biltorvet.dk/bil/audi/a1/sportback-1-6-tdi-attraction-90hk-5d/1689616
Audi A1;99900;115.000;Kongens Lyngby;2012;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-86-ambition/1689384
Audi A1;149800;99.000;Taastrup;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1718941
Audi A1;149900;145.000;Sakskøbing;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-sportback-s-tr/1703493
Audi A1;174900;99.000;Viborg;2013;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-sportback-s-tr/1637571
Audi A1;139900;64.000;Hedensted;2014;https://www.biltorvet.dk/bil/audi/a1/sportback-1-2-tfsi-attraction-86hk-5d/1717281
Audi A1;229900;19.000;Egå;2018;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sport-sportback-s-tr/1703146
Audi A1;274900;4.000;Odense;2020;https://www.biltorvet.dk/bil/audi/a1/30-tfsi-sportback/1738770
Audi A1;149900;99.000;Vamdrup;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-sportback-s-tr/1731823
Audi A1;159999;134.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1730025
Audi A1;69880;233.000;Aalborg;2012;https://www.biltorvet.dk/bil/audi/a1/sportback-1-6-tdi-ambition-105hk-5d/1647477
Audi A1;114900;204.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-90-attraction-sportback-s-tr/1715024
Audi A2;23995;418.000;Svenstrup;2001;https://www.biltorvet.dk/bil/audi/a2/1-2-tdi-3l-61hk-aut/1766468
Audi A2;1234;150.000;Hedensted;2006;https://www.biltorvet.dk/bil/audi/a2/1-4-tdi-75hk/1733358
Audi A3;279500;43.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1764091
Audi A3;229990;29.000;Faaborg;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1739907
Audi A3;34700;198.000;Herning;2004;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente/1769197
Audi A3;70000;256.000;Næstved;2008;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-quattro-170hk-5d/1750958
Audi A3;259900;44.000;Varde;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1762672
Audi A3;79800;116.000;Jelling;2007;https://www.biltorvet.dk/bil/audi/a3/1-6-ambition-aut/1772573
Audi A3;199900;72.000;Aarup;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambition-sportback-s-tr/1752173
Audi A3;30000;219.000;Karise;2004;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente-sportback/1772169
Audi A3;239900;96.000;Hinnerup;2015;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-cabriolet-s-tr/1742277
Audi A3;195000;143.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1667145
Audi A3;234990;26.000;Faaborg;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1739990
Audi A3;129900;103.000;Slangerup;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambition-sportback/1601383
Audi A3;174900;93.000;Kolding;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ambiente-sportback/1727064
Audi A3;365800;43.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-cabriolet-s-tr/1632314
Audi A3;49900;229.000;Silkeborg;2007;https://www.biltorvet.dk/bil/audi/a3/1-6-ambition-sportback/1666352
Audi A3;39900;204.000;Ishøj;2006;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-attraction/1678434
Audi A3;169700;119.000;Hedensted;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambition/1685633
Audi A3;204800;91.000;Roskilde;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-ambiente-sportback-s-tr/1660917
Audi A3;12980;312.000;Nørre Aaby;1998;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction/1698467
Audi A3;359900;49.000;Hjørring;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-cabriolet-s-tr/1768526
Audi A3;32600;316.000;Herfølge;2004;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente-sportback/1718508
Audi A3;19800;360.000;Viborg;2005;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction-sportback/1732120
Audi A3;159800;149.000;Vemmelev;2015;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-attraction-sportback-s-tr/1764210
Audi A3;199900;197.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-ambition-quattro-s-tr/1751947
Audi A3;49900;139.000;Grindsted;2001;https://www.biltorvet.dk/bil/audi/a3/1-8-t-ambition-aut/1713653
Audi A3;119900;136.000;Haderslev;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambition/1744126
Audi A3;234900;53.000;Nørresundby;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback-s-tr/1734320
Audi A3;289700;39.000;Hjørring;2019;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1682266
Audi A3;189800;75.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116/1749855
Audi A3;239900;48.000;Brabrand;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1640636
Audi A3;58700;130.000;Næstved;2005;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente-sportback/1755698
Audi A3;359900;60.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-cabriolet-s-tr/1631371
Audi A3;69000;189.000;Frederiksberg;2007;https://www.biltorvet.dk/bil/audi/a3/1-6-102hk-3d/1750218
Audi A3;209900;158.000;Fjerritslev;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-attraction-150hk-cabr--6g/1762160
Audi A3;249900;31.000;Brabrand;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sport-sportback-s-tr/1640630
Audi A3;269900;35.000;Hillerød;2018;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1765914
Audi A3;169700;79.000;Gislinge;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambition-sportback/1595502
Audi A3;208800;38.070;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1597628
Audi A3;169500;113.000;Lunderskov;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ultra-attraction/1680557
Audi A3;279500;19.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sport-sportback-s-tr/1760906
Audi A3;209000;97.000;Brabrand;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1757678
Audi A3;109800;147.000;Ishøj;2009;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-attraction-sportback/1683856
Audi A3;259900;83.000;Ølstykke;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron--plugin-hybrid-sport-s-tronic-204hk-5d-6g-aut/1753112
Audi A3;199900;183.000;Hillerød;2015;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ambition-cabriolet/1748527
Audi A3;169990;90.000;Tønder;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ultra-attraction-sportback/1751613
Audi A3;229900;84.000;Ølstykke;2015;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron-sport-s-tronic-204hk-5d-6g-aut/1663936
Audi A3;264900;35.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-sport-116hk-cabr--6g/1758259
Audi A3;234900;26.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1717285
Audi A3;79800;166.000;Odense;2009;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambition-sportback/1769643
Audi A3;2308;26.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1717343
Audi A3;109000;244.000;Ikast;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambition-sportback/1772416
Audi A3;219600;36.000;Vejle;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1754479
Audi A3;219800;146.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-s-tr/1756471
Audi A3;187500;66.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-sport-110hk-6g/1676999
Audi A3;264900;45.000;Skærbæk;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron--plugin-hybrid-sport-s-tronic-204hk-5d-6g-aut/1757329
Audi A3;229900;96.000;Brabrand;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sport-sportback-s-tr/1640635
Audi A3;215900;158.000;Vester Skerninge;2016;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron-ambition-s-tronic-204hk-5d-6g-aut/1761151
Audi A3;224800;29.000;Hundested;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1606792
Audi A3;224800;41.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron-s-tronic-204hk-5d/1772136
Audi A3;219800;65.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-e-tron-s-tronic-204hk-5d/1772121
Audi A3;229900;42.000;Hillerød;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-sportback/1764560
